DeviceUsageID,UserID,DeviceID,LocationID,TimeSpent
7589,3793,2,4,2
7590,3793,3,3,1.5
7591,3794,2,3,2
7592,3794,3,3,1.5
7593,3795,1,2,3.5
7594,3795,5,4,2.5
7595,3796,5,2,2.5
7596,3796,4,4,1.2
7597,3796,3,2,1.5
7598,3797,5,4,2.5
7599,3797,3,3,1.5
7600,3797,2,1,2
7601,3798,3,3,1.5
7602,3799,5,4,2.5
7603,3799,1,2,3.5
7604,3800,5,4,2.5
7605,3800,4,2,1.2
7606,3801,5,2,2.5
7607,3801,2,3,2
7608,3801,1,3,3.5
7609,3802,4,2,1.2
7610,3803,4,4,1.2
7611,3803,3,3,1.5
7612,3804,1,2,3.5
7613,3804,3,1,1.5
7614,3805,5,1,2.5
7615,3806,4,2,1.2
7616,3806,1,4,3.5
7617,3806,3,1,1.5
7618,3807,3,3,1.5
7619,3807,2,1,2
7620,3808,1,4,3.5
7621,3808,2,1,2
7622,3809,4,3,1.2
7623,3809,5,2,2.5
7624,3810,4,1,1.2
7625,3810,2,2,2
7626,3810,3,2,1.5
7627,3811,3,2,1.5
7628,3812,1,3,3.5
7629,3812,2,3,2
7630,3813,4,2,1.2
7631,3814,3,2,1.5
7632,3815,5,2,2.5
7633,3816,5,1,2.5
7634,3816,2,1,2
7635,3816,1,3,3.5
7636,3817,3,4,1.5
7637,3817,4,3,1.2
7638,3817,2,2,2
7639,3818,4,1,1.2
7640,3819,2,2,2
7641,3819,1,2,3.5
7642,3819,3,1,1.5
7643,3820,5,3,2.5
7644,3820,4,1,1.2
7645,3820,2,4,2
7646,3821,4,1,1.2
7647,3822,1,4,3.5
7648,3822,2,3,2
7649,3822,3,4,1.5
7650,3823,2,4,2
7651,3824,1,3,3.5
7652,3824,4,3,1.2
7653,3824,2,3,2
7654,3825,2,2,2
7655,3825,1,3,3.5
7656,3826,1,4,3.5
7657,3826,2,4,2
7658,3827,3,2,1.5
7659,3827,5,4,2.5
7660,3827,4,3,1.2
7661,3828,5,3,2.5
7662,3828,1,1,3.5
7663,3828,3,2,1.5
7664,3829,5,4,2.5
7665,3829,1,1,3.5
7666,3829,4,4,1.2
7667,3830,1,4,3.5
7668,3830,3,2,1.5
7669,3830,4,4,1.2
7670,3831,1,3,3.5
7671,3832,1,2,3.5
7672,3832,2,2,2
7673,3832,5,2,2.5
7674,3833,5,2,2.5
7675,3834,4,4,1.2
7676,3835,1,4,3.5
7677,3836,3,1,1.5
7678,3837,5,1,2.5
7679,3838,3,4,1.5
7680,3838,5,3,2.5
7681,3839,5,1,2.5
7682,3839,4,1,1.2
7683,3840,1,4,3.5
7684,3841,4,2,1.2
7685,3841,2,2,2
7686,3842,1,3,3.5
7687,3842,3,4,1.5
7688,3842,2,3,2
7689,3843,5,3,2.5
7690,3843,3,2,1.5
7691,3844,5,3,2.5
7692,3844,1,2,3.5
7693,3844,4,2,1.2
7694,3845,5,3,2.5
7695,3845,2,1,2
7696,3845,4,3,1.2
7697,3846,5,4,2.5
7698,3846,4,3,1.2
7699,3847,4,3,1.2
7700,3847,5,4,2.5
7701,3847,3,3,1.5
7702,3848,2,4,2
7703,3848,5,4,2.5
7704,3848,4,2,1.2
7705,3849,5,1,2.5
7706,3850,5,4,2.5
7707,3850,1,3,3.5
7708,3851,3,1,1.5
7709,3852,3,2,1.5
7710,3852,4,3,1.2
7711,3853,2,4,2
7712,3853,4,1,1.2
7713,3853,1,4,3.5
7714,3854,1,4,3.5
7715,3854,5,3,2.5
7716,3854,4,3,1.2
7717,3855,4,2,1.2
7718,3855,1,2,3.5
7719,3855,5,2,2.5
7720,3856,5,2,2.5
7721,3856,2,1,2
7722,3856,3,2,1.5
7723,3857,3,4,1.5
7724,3857,2,4,2
7725,3858,2,4,2
7726,3858,4,2,1.2
7727,3859,4,1,1.2
7728,3860,3,3,1.5
7729,3860,5,4,2.5
7730,3861,5,1,2.5
7731,3861,1,1,3.5
7732,3862,2,2,2
7733,3862,3,3,1.5
7734,3863,3,1,1.5
7735,3864,1,3,3.5
7736,3864,2,2,2
7737,3865,2,3,2
7738,3865,1,2,3.5
7739,3866,4,4,1.2
7740,3866,3,3,1.5
7741,3866,1,4,3.5
7742,3867,2,4,2
7743,3867,3,1,1.5
7744,3868,4,3,1.2
7745,3868,2,4,2
7746,3869,3,3,1.5
7747,3869,4,4,1.2
7748,3870,1,1,3.5
7749,3871,3,2,1.5
7750,3872,4,2,1.2
7751,3872,1,3,3.5
7752,3873,3,1,1.5
7753,3874,1,4,3.5
7754,3874,5,4,2.5
7755,3875,3,1,1.5
7756,3876,1,3,3.5
7757,3876,5,1,2.5
7758,3876,4,3,1.2
7759,3877,5,3,2.5
7760,3877,1,3,3.5
7761,3877,2,3,2
7762,3878,2,4,2
7763,3879,4,3,1.2
7764,3879,5,4,2.5
7765,3879,1,3,3.5
7766,3880,3,2,1.5
7767,3881,2,3,2
7768,3882,1,2,3.5
7769,3882,3,3,1.5
7770,3882,5,1,2.5
7771,3883,3,4,1.5
7772,3884,3,3,1.5
7773,3884,5,2,2.5
7774,3885,1,1,3.5
7775,3885,4,1,1.2
7776,3886,3,3,1.5
7777,3886,4,3,1.2
7778,3887,3,4,1.5
7779,3887,2,4,2
7780,3888,3,2,1.5
7781,3888,1,1,3.5
7782,3888,4,1,1.2
7783,3889,4,2,1.2
7784,3889,5,4,2.5
7785,3890,5,4,2.5
7786,3890,1,1,3.5
7787,3890,3,3,1.5
7788,3891,2,3,2
7789,3891,4,1,1.2
7790,3892,5,3,2.5
7791,3892,4,2,1.2
7792,3892,2,3,2
7793,3893,5,1,2.5
7794,3893,2,2,2
7795,3893,4,3,1.2
7796,3894,2,1,2
7797,3895,5,4,2.5
7798,3895,2,3,2
7799,3896,2,1,2
7800,3896,4,4,1.2
7801,3896,3,1,1.5
7802,3897,1,3,3.5
7803,3897,5,1,2.5
7804,3898,1,1,3.5
7805,3898,5,3,2.5
7806,3898,2,3,2
7807,3899,3,3,1.5
7808,3899,5,1,2.5
7809,3900,1,3,3.5
7810,3901,2,2,2
7811,3901,4,2,1.2
7812,3902,4,1,1.2
7813,3903,1,3,3.5
7814,3903,3,4,1.5
7815,3903,5,4,2.5
7816,3904,4,1,1.2
7817,3905,4,1,1.2
7818,3905,2,4,2
7819,3906,5,3,2.5
7820,3906,4,4,1.2
7821,3906,1,1,3.5
7822,3907,3,4,1.5
7823,3908,3,3,1.5
7824,3908,2,1,2
7825,3909,3,1,1.5
7826,3910,1,3,3.5
7827,3911,5,1,2.5
7828,3912,4,2,1.2
7829,3913,5,2,2.5
7830,3913,1,3,3.5
7831,3914,1,1,3.5
7832,3914,2,3,2
7833,3914,5,3,2.5
7834,3915,3,3,1.5
7835,3916,3,3,1.5
7836,3916,5,3,2.5
7837,3917,2,1,2
7838,3917,5,1,2.5
7839,3917,4,2,1.2
7840,3918,2,2,2
7841,3918,4,3,1.2
7842,3918,1,4,3.5
7843,3919,2,3,2
7844,3919,1,3,3.5
7845,3919,3,2,1.5
7846,3920,4,1,1.2
7847,3920,2,1,2
7848,3921,1,1,3.5
7849,3922,5,1,2.5
7850,3922,2,3,2
7851,3923,3,1,1.5
7852,3923,4,3,1.2
7853,3924,3,1,1.5
7854,3924,2,3,2
7855,3924,5,1,2.5
7856,3925,2,4,2
7857,3925,1,4,3.5
7858,3926,2,2,2
7859,3927,2,2,2
7860,3927,3,4,1.5
7861,3928,5,1,2.5
7862,3928,2,2,2
7863,3928,3,1,1.5
7864,3929,3,1,1.5
7865,3930,2,4,2
7866,3930,3,1,1.5
7867,3930,1,4,3.5
7868,3931,3,1,1.5
7869,3931,1,2,3.5
7870,3932,1,4,3.5
7871,3933,4,3,1.2
7872,3933,5,3,2.5
7873,3933,2,3,2
7874,3934,1,2,3.5
7875,3935,2,1,2
7876,3935,1,4,3.5
7877,3936,2,1,2
7878,3936,5,2,2.5
7879,3936,4,4,1.2
7880,3937,3,2,1.5
7881,3937,1,2,3.5
7882,3938,2,4,2
7883,3938,1,2,3.5
7884,3939,5,1,2.5
7885,3939,2,4,2
7886,3939,4,3,1.2
7887,3940,3,4,1.5
7888,3940,4,3,1.2
7889,3940,5,1,2.5
7890,3941,1,4,3.5
7891,3942,2,3,2
7892,3943,3,3,1.5
7893,3944,5,1,2.5
7894,3944,1,1,3.5
7895,3945,3,2,1.5
7896,3945,5,1,2.5
7897,3945,4,1,1.2
7898,3946,3,3,1.5
7899,3947,3,2,1.5
7900,3947,4,2,1.2
7901,3947,5,3,2.5
7902,3948,5,3,2.5
7903,3948,3,3,1.5
7904,3949,1,1,3.5
7905,3950,3,2,1.5
7906,3950,4,1,1.2
7907,3950,1,3,3.5
7908,3951,4,1,1.2
7909,3952,1,3,3.5
7910,3952,4,3,1.2
7911,3953,5,4,2.5
7912,3953,1,4,3.5
7913,3954,1,3,3.5
7914,3954,4,2,1.2
7915,3955,1,1,3.5
7916,3955,3,2,1.5
7917,3955,5,4,2.5
7918,3956,5,1,2.5
7919,3957,4,2,1.2
7920,3957,2,3,2
7921,3957,5,1,2.5
7922,3958,5,4,2.5
7923,3958,2,2,2
7924,3958,4,1,1.2
7925,3959,2,1,2
7926,3959,5,4,2.5
7927,3960,2,1,2
7928,3961,4,4,1.2
7929,3962,1,3,3.5
7930,3962,2,2,2
7931,3963,5,1,2.5
7932,3963,1,4,3.5
7933,3964,5,2,2.5
7934,3964,4,2,1.2
7935,3965,5,3,2.5
7936,3965,3,1,1.5
7937,3966,2,2,2
7938,3967,1,1,3.5
7939,3967,2,4,2
7940,3968,3,3,1.5
7941,3968,1,1,3.5
7942,3968,4,2,1.2
7943,3969,4,1,1.2
7944,3970,5,2,2.5
7945,3970,3,3,1.5
7946,3971,5,4,2.5
7947,3971,3,2,1.5
7948,3971,1,3,3.5
7949,3972,4,2,1.2
7950,3972,2,1,2
7951,3972,5,2,2.5
7952,3973,2,1,2
7953,3974,1,2,3.5
7954,3975,3,2,1.5
7955,3975,1,4,3.5
7956,3975,4,4,1.2
7957,3976,2,1,2
7958,3976,4,2,1.2
7959,3976,5,2,2.5
7960,3977,5,4,2.5
7961,3977,1,1,3.5
7962,3977,2,2,2
7963,3978,4,2,1.2
7964,3978,2,3,2
7965,3978,5,4,2.5
7966,3979,5,1,2.5
7967,3979,2,1,2
7968,3980,1,2,3.5
7969,3981,4,3,1.2
7970,3981,5,4,2.5
7971,3982,5,4,2.5
7972,3982,4,3,1.2
7973,3983,4,2,1.2
7974,3984,5,2,2.5
7975,3985,3,1,1.5
7976,3986,4,2,1.2
7977,3986,1,1,3.5
7978,3986,2,2,2
7979,3987,2,4,2
7980,3987,1,2,3.5
7981,3988,5,2,2.5
7982,3988,1,3,3.5
7983,3989,5,1,2.5
7984,3989,3,4,1.5
7985,3990,2,2,2
7986,3991,1,3,3.5
7987,3992,2,1,2
7988,3992,1,4,3.5
7989,3992,4,1,1.2
7990,3993,2,2,2
7991,3993,1,4,3.5
7992,3993,3,3,1.5
7993,3994,3,4,1.5
7994,3994,2,1,2
7995,3994,4,2,1.2
7996,3995,4,2,1.2
7997,3996,2,2,2
7998,3996,3,4,1.5
7999,3997,3,4,1.5
8000,3998,1,2,3.5
8001,3998,2,4,2
8002,3998,3,3,1.5
8003,3999,5,3,2.5
8004,3999,4,4,1.2
8005,3999,2,1,2
8006,4000,2,3,2
8007,4000,4,4,1.2
8008,4000,1,4,3.5
8009,4001,3,2,1.5
8010,4001,2,4,2
8011,4002,1,2,3.5
8012,4002,4,3,1.2
8013,4003,2,1,2
8014,4004,5,4,2.5
8015,4005,4,2,1.2
8016,4006,4,2,1.2
8017,4007,1,4,3.5
8018,4007,5,2,2.5
8019,4008,3,2,1.5
8020,4009,2,2,2
8021,4010,1,4,3.5
8022,4010,3,3,1.5
8023,4010,2,4,2
8024,4011,2,1,2
8025,4011,4,1,1.2
8026,4011,3,2,1.5
8027,4012,1,4,3.5
8028,4013,3,4,1.5
8029,4014,4,3,1.2
8030,4014,5,2,2.5
8031,4014,2,1,2
8032,4015,5,4,2.5
8033,4015,3,3,1.5
8034,4016,1,1,3.5
8035,4017,5,3,2.5
8036,4017,3,2,1.5
8037,4018,3,3,1.5
8038,4018,5,4,2.5
8039,4018,4,3,1.2
8040,4019,3,1,1.5
8041,4019,1,1,3.5
8042,4019,5,2,2.5
8043,4020,4,3,1.2
8044,4021,3,4,1.5
8045,4021,4,2,1.2
8046,4022,1,4,3.5
8047,4022,2,3,2
8048,4023,2,2,2
8049,4024,4,1,1.2
8050,4024,3,1,1.5
8051,4025,3,3,1.5
8052,4025,5,3,2.5
8053,4025,2,2,2
8054,4026,3,2,1.5
8055,4026,4,1,1.2
8056,4027,2,3,2
8057,4027,1,1,3.5
8058,4027,5,4,2.5
8059,4028,4,4,1.2
8060,4029,5,1,2.5
8061,4030,3,2,1.5
8062,4031,5,2,2.5
8063,4032,4,4,1.2
8064,4033,3,3,1.5
8065,4033,5,3,2.5
8066,4034,3,3,1.5
8067,4034,4,2,1.2
8068,4034,2,1,2
8069,4035,2,4,2
8070,4036,2,2,2
8071,4037,3,3,1.5
8072,4038,4,1,1.2
8073,4039,1,1,3.5
8074,4039,2,3,2
8075,4040,5,3,2.5
8076,4041,1,2,3.5
8077,4041,4,4,1.2
8078,4042,1,3,3.5
8079,4042,4,3,1.2
8080,4043,3,1,1.5
8081,4043,1,4,3.5
8082,4044,2,3,2
8083,4044,4,1,1.2
8084,4045,2,4,2
8085,4045,3,3,1.5
8086,4046,4,3,1.2
8087,4046,5,3,2.5
8088,4046,3,4,1.5
8089,4047,2,2,2
8090,4048,2,3,2
8091,4048,4,2,1.2
8092,4048,3,2,1.5
8093,4049,3,1,1.5
8094,4049,1,4,3.5
8095,4049,4,2,1.2
8096,4050,4,3,1.2
8097,4051,3,4,1.5
8098,4052,3,3,1.5
8099,4053,4,1,1.2
8100,4053,1,1,3.5
8101,4053,5,3,2.5
8102,4054,3,3,1.5
8103,4054,4,3,1.2
8104,4054,5,3,2.5
8105,4055,3,3,1.5
8106,4055,2,4,2
8107,4056,5,3,2.5
8108,4056,3,3,1.5
8109,4056,4,4,1.2
8110,4057,1,2,3.5
8111,4057,3,4,1.5
8112,4058,5,2,2.5
8113,4058,3,4,1.5
8114,4058,2,4,2
8115,4059,4,2,1.2
8116,4059,3,3,1.5
8117,4060,5,3,2.5
8118,4060,1,3,3.5
8119,4061,2,4,2
8120,4062,2,3,2
8121,4063,5,2,2.5
8122,4063,4,2,1.2
8123,4064,5,2,2.5
8124,4065,3,3,1.5
8125,4065,5,3,2.5
8126,4065,4,4,1.2
8127,4066,3,3,1.5
8128,4066,5,1,2.5
8129,4067,1,4,3.5
8130,4067,5,3,2.5
8131,4068,2,4,2
8132,4068,5,2,2.5
8133,4068,3,1,1.5
8134,4069,3,4,1.5
8135,4069,1,2,3.5
8136,4069,2,4,2
8137,4070,4,3,1.2
8138,4071,3,2,1.5
8139,4072,3,2,1.5
8140,4072,4,4,1.2
8141,4073,3,3,1.5
8142,4074,5,4,2.5
8143,4074,3,4,1.5
8144,4074,2,2,2
8145,4075,5,2,2.5
8146,4076,1,2,3.5
8147,4076,4,4,1.2
8148,4076,5,3,2.5
8149,4077,2,4,2
8150,4077,1,1,3.5
8151,4078,2,4,2
8152,4079,2,2,2
8153,4079,1,4,3.5
8154,4080,3,4,1.5
8155,4080,2,1,2
8156,4080,4,2,1.2
8157,4081,1,2,3.5
8158,4082,4,4,1.2
8159,4082,2,1,2
8160,4083,2,1,2
8161,4083,5,2,2.5
8162,4083,4,2,1.2
8163,4084,5,4,2.5
8164,4084,2,3,2
8165,4084,4,2,1.2
8166,4085,2,4,2
8167,4086,4,4,1.2
8168,4086,5,2,2.5
8169,4087,2,4,2
8170,4087,4,2,1.2
8171,4087,3,1,1.5
8172,4088,5,3,2.5
8173,4088,3,2,1.5
8174,4089,2,1,2
8175,4089,5,4,2.5
8176,4090,1,1,3.5
8177,4090,3,3,1.5
8178,4091,4,1,1.2
8179,4091,2,1,2
8180,4091,3,3,1.5
8181,4092,2,2,2
8182,4093,5,1,2.5
8183,4093,2,4,2
8184,4094,3,3,1.5
8185,4094,4,1,1.2
8186,4095,3,1,1.5
8187,4096,1,3,3.5
8188,4096,4,2,1.2
8189,4096,3,4,1.5
8190,4097,1,1,3.5
8191,4098,2,3,2
8192,4099,2,4,2
8193,4099,1,1,3.5
8194,4099,4,2,1.2
8195,4100,3,2,1.5
8196,4100,5,4,2.5
8197,4100,2,2,2
8198,4101,1,1,3.5
8199,4101,4,2,1.2
8200,4101,5,3,2.5
8201,4102,1,1,3.5
8202,4102,3,4,1.5
8203,4103,1,4,3.5
8204,4104,4,1,1.2
8205,4104,3,1,1.5
8206,4105,3,3,1.5
8207,4106,3,2,1.5
8208,4106,2,4,2
8209,4107,3,1,1.5
8210,4107,5,1,2.5
8211,4107,1,2,3.5
8212,4108,2,4,2
8213,4108,4,1,1.2
8214,4109,5,2,2.5
8215,4109,3,2,1.5
8216,4109,2,1,2
8217,4110,1,3,3.5
8218,4110,2,1,2
8219,4110,4,4,1.2
8220,4111,2,1,2
8221,4111,4,2,1.2
8222,4112,3,4,1.5
8223,4113,2,4,2
8224,4113,1,3,3.5
8225,4114,5,3,2.5
8226,4114,4,3,1.2
8227,4114,1,2,3.5
8228,4115,2,1,2
8229,4116,2,3,2
8230,4116,1,1,3.5
8231,4116,4,2,1.2
8232,4117,5,1,2.5
8233,4117,3,2,1.5
8234,4117,1,2,3.5
8235,4118,5,3,2.5
8236,4119,1,4,3.5
8237,4119,5,4,2.5
8238,4120,5,3,2.5
8239,4120,2,2,2
8240,4121,3,1,1.5
8241,4122,5,3,2.5
8242,4123,4,2,1.2
8243,4124,2,3,2
8244,4124,4,1,1.2
8245,4124,3,3,1.5
8246,4125,3,3,1.5
8247,4125,4,1,1.2
8248,4126,2,1,2
8249,4126,3,4,1.5
8250,4126,1,3,3.5
8251,4127,3,3,1.5
8252,4127,2,1,2
8253,4128,4,2,1.2
8254,4129,1,2,3.5
8255,4129,4,3,1.2
8256,4129,5,2,2.5
8257,4130,2,3,2
8258,4130,4,1,1.2
8259,4131,2,3,2
8260,4132,5,2,2.5
8261,4132,4,4,1.2
8262,4132,1,2,3.5
8263,4133,1,2,3.5
8264,4133,5,4,2.5
8265,4134,3,1,1.5
8266,4134,2,3,2
8267,4135,5,2,2.5
8268,4135,3,4,1.5
8269,4136,2,4,2
8270,4136,5,2,2.5
8271,4136,3,1,1.5
8272,4137,1,1,3.5
8273,4137,3,3,1.5
8274,4137,5,4,2.5
8275,4138,1,3,3.5
8276,4138,4,2,1.2
8277,4139,3,3,1.5
8278,4139,5,1,2.5
8279,4139,1,4,3.5
8280,4140,4,1,1.2
8281,4140,5,2,2.5
8282,4140,3,3,1.5
8283,4141,2,3,2
8284,4141,1,4,3.5
8285,4141,5,2,2.5
8286,4142,3,1,1.5
8287,4142,5,2,2.5
8288,4143,3,3,1.5
8289,4143,1,2,3.5
8290,4143,4,2,1.2
8291,4144,2,4,2
8292,4145,4,3,1.2
8293,4145,3,1,1.5
8294,4145,5,2,2.5
8295,4146,5,3,2.5
8296,4146,4,3,1.2
8297,4146,3,3,1.5
8298,4147,5,2,2.5
8299,4147,2,1,2
8300,4147,3,3,1.5
8301,4148,4,2,1.2
8302,4148,1,4,3.5
8303,4148,5,1,2.5
8304,4149,5,2,2.5
8305,4149,2,4,2
8306,4149,4,1,1.2
8307,4150,2,1,2
8308,4151,3,1,1.5
8309,4151,4,4,1.2
8310,4152,4,3,1.2
8311,4152,2,2,2
8312,4152,5,2,2.5
8313,4153,5,1,2.5
8314,4153,4,2,1.2
8315,4153,3,1,1.5
8316,4154,4,1,1.2
8317,4155,5,4,2.5
8318,4155,3,2,1.5
8319,4156,3,1,1.5
8320,4156,1,1,3.5
8321,4157,1,1,3.5
8322,4157,2,1,2
8323,4157,3,1,1.5
8324,4158,1,3,3.5
8325,4159,3,2,1.5
8326,4159,5,2,2.5
8327,4159,2,2,2
8328,4160,4,4,1.2
8329,4160,2,4,2
8330,4160,5,4,2.5
8331,4161,5,3,2.5
8332,4161,4,3,1.2
8333,4162,4,4,1.2
8334,4163,1,1,3.5
8335,4163,4,4,1.2
8336,4164,5,3,2.5
8337,4164,1,3,3.5
8338,4164,2,4,2
8339,4165,5,4,2.5
8340,4165,3,2,1.5
8341,4166,3,4,1.5
8342,4166,1,3,3.5
8343,4167,3,3,1.5
8344,4167,2,1,2
8345,4168,2,3,2
8346,4168,5,3,2.5
8347,4168,1,2,3.5
8348,4169,3,3,1.5
8349,4170,1,1,3.5
8350,4171,1,1,3.5
8351,4171,5,1,2.5
8352,4171,3,3,1.5
8353,4172,3,2,1.5
8354,4172,4,3,1.2
8355,4173,4,4,1.2
8356,4173,5,3,2.5
8357,4173,1,1,3.5
8358,4174,3,3,1.5
8359,4175,2,4,2
8360,4175,5,4,2.5
8361,4175,4,2,1.2
8362,4176,3,3,1.5
8363,4176,2,3,2
8364,4177,1,3,3.5
8365,4177,3,2,1.5
8366,4178,4,3,1.2
8367,4178,1,1,3.5
8368,4179,4,4,1.2
8369,4179,1,2,3.5
8370,4180,5,2,2.5
8371,4181,3,3,1.5
8372,4181,5,4,2.5
8373,4182,2,4,2
8374,4182,1,2,3.5
8375,4183,2,2,2
8376,4183,4,1,1.2
8377,4184,4,1,1.2
8378,4184,1,2,3.5
8379,4184,5,1,2.5
8380,4185,2,4,2
8381,4185,3,3,1.5
8382,4186,2,3,2
8383,4186,1,1,3.5
8384,4186,4,4,1.2
8385,4187,4,2,1.2
8386,4188,2,2,2
8387,4188,1,2,3.5
8388,4188,3,3,1.5
8389,4189,3,2,1.5
8390,4190,1,1,3.5
8391,4191,4,3,1.2
8392,4191,3,1,1.5
8393,4192,2,4,2
8394,4192,3,2,1.5
8395,4192,1,2,3.5
8396,4193,4,4,1.2
8397,4193,2,4,2
8398,4193,3,3,1.5
8399,4194,3,2,1.5
8400,4194,1,4,3.5
8401,4194,4,1,1.2
8402,4195,4,4,1.2
8403,4196,5,2,2.5
8404,4197,1,1,3.5
8405,4197,5,3,2.5
8406,4197,3,1,1.5
8407,4198,3,2,1.5
8408,4198,4,4,1.2
8409,4198,1,2,3.5
8410,4199,1,2,3.5
8411,4199,2,1,2
8412,4200,3,2,1.5
8413,4201,1,4,3.5
8414,4201,5,3,2.5
8415,4201,3,3,1.5
8416,4202,3,1,1.5
8417,4202,4,1,1.2
8418,4202,1,3,3.5
8419,4203,1,2,3.5
8420,4203,2,2,2
8421,4204,3,4,1.5
8422,4204,4,3,1.2
8423,4204,1,2,3.5
8424,4205,5,1,2.5
8425,4205,2,2,2
8426,4206,2,3,2
8427,4207,1,1,3.5
8428,4207,3,3,1.5
8429,4207,2,1,2
8430,4208,3,4,1.5
8431,4208,5,3,2.5
8432,4209,3,1,1.5
8433,4210,5,3,2.5
8434,4211,5,4,2.5
8435,4212,5,1,2.5
8436,4212,2,2,2
8437,4212,4,4,1.2
8438,4213,4,2,1.2
8439,4213,1,1,3.5
8440,4214,5,2,2.5
8441,4214,1,4,3.5
8442,4214,4,4,1.2
8443,4215,1,2,3.5
8444,4215,2,4,2
8445,4216,2,3,2
8446,4217,3,2,1.5
8447,4218,1,2,3.5
8448,4218,2,2,2
8449,4218,5,4,2.5
8450,4219,3,3,1.5
8451,4219,2,4,2
8452,4220,3,2,1.5
8453,4221,1,2,3.5
8454,4221,2,3,2
8455,4222,1,2,3.5
8456,4223,1,4,3.5
8457,4223,5,4,2.5
8458,4223,2,1,2
8459,4224,3,2,1.5
8460,4224,1,3,3.5
8461,4224,5,1,2.5
8462,4225,4,1,1.2
8463,4225,1,2,3.5
8464,4226,4,3,1.2
8465,4226,5,3,2.5
8466,4227,2,3,2
8467,4228,3,4,1.5
8468,4228,2,2,2
8469,4229,2,1,2
8470,4230,2,1,2
8471,4230,3,3,1.5
8472,4231,4,2,1.2
8473,4232,3,2,1.5
8474,4232,2,4,2
8475,4233,2,2,2
8476,4233,4,1,1.2
8477,4233,1,1,3.5
8478,4234,4,2,1.2
8479,4234,3,2,1.5
8480,4235,4,4,1.2
8481,4235,1,2,3.5
8482,4235,5,2,2.5
8483,4236,2,1,2
8484,4236,1,4,3.5
8485,4237,5,3,2.5
8486,4238,2,1,2
8487,4239,4,3,1.2
8488,4239,2,4,2
8489,4240,1,1,3.5
8490,4241,4,3,1.2
8491,4241,5,3,2.5
8492,4242,1,4,3.5
8493,4243,2,3,2
8494,4243,3,2,1.5
8495,4243,1,3,3.5
8496,4244,2,2,2
8497,4245,4,2,1.2
8498,4246,1,3,3.5
8499,4246,2,1,2
8500,4247,4,1,1.2
8501,4248,3,2,1.5
8502,4248,4,4,1.2
8503,4248,5,2,2.5
8504,4249,3,4,1.5
8505,4249,5,2,2.5
8506,4250,1,2,3.5
8507,4250,4,1,1.2
8508,4251,3,3,1.5
8509,4251,2,2,2
8510,4252,2,1,2
8511,4252,3,4,1.5
8512,4252,1,3,3.5
8513,4253,1,2,3.5
8514,4253,4,1,1.2
8515,4253,5,1,2.5
8516,4254,4,2,1.2
8517,4255,2,3,2
8518,4255,4,3,1.2
8519,4256,4,4,1.2
8520,4256,5,3,2.5
8521,4256,2,3,2
8522,4257,5,1,2.5
8523,4257,1,1,3.5
8524,4257,2,4,2
8525,4258,4,4,1.2
8526,4259,2,2,2
8527,4259,1,2,3.5
8528,4260,5,2,2.5
8529,4260,4,1,1.2
8530,4261,1,4,3.5
8531,4261,5,2,2.5
8532,4262,4,1,1.2
8533,4262,2,2,2
8534,4262,5,2,2.5
8535,4263,5,2,2.5
8536,4263,4,1,1.2
8537,4264,1,1,3.5
8538,4264,4,3,1.2
8539,4265,2,2,2
8540,4265,4,4,1.2
8541,4265,3,4,1.5
8542,4266,4,4,1.2
8543,4266,2,1,2
8544,4267,3,1,1.5
8545,4267,2,1,2
8546,4267,5,3,2.5
8547,4268,5,2,2.5
8548,4268,3,2,1.5
8549,4269,5,1,2.5
8550,4269,4,1,1.2
8551,4269,3,1,1.5
8552,4270,5,2,2.5
8553,4271,3,3,1.5
8554,4271,1,4,3.5
8555,4271,2,2,2
8556,4272,4,3,1.2
8557,4272,1,1,3.5
8558,4273,5,4,2.5
8559,4273,2,3,2
8560,4274,1,1,3.5
8561,4275,3,3,1.5
8562,4275,4,1,1.2
8563,4276,1,4,3.5
8564,4276,2,4,2
8565,4276,5,1,2.5
8566,4277,4,1,1.2
8567,4277,1,3,3.5
8568,4278,4,1,1.2
8569,4279,5,2,2.5
8570,4279,4,1,1.2
8571,4280,3,1,1.5
8572,4281,5,3,2.5
8573,4282,1,2,3.5
8574,4283,4,2,1.2
8575,4284,3,4,1.5
8576,4284,5,4,2.5
8577,4284,4,2,1.2
8578,4285,4,3,1.2
8579,4285,1,1,3.5
8580,4286,3,2,1.5
8581,4286,5,2,2.5
8582,4287,2,3,2
8583,4288,4,3,1.2
8584,4288,1,4,3.5
8585,4289,3,3,1.5
8586,4289,1,4,3.5
8587,4290,2,1,2
8588,4291,1,3,3.5
8589,4292,4,4,1.2
8590,4292,3,2,1.5
8591,4293,3,2,1.5
8592,4293,4,1,1.2
8593,4293,2,1,2
8594,4294,2,3,2
8595,4295,2,2,2
8596,4295,4,4,1.2
8597,4295,1,2,3.5
8598,4296,3,1,1.5
8599,4296,1,4,3.5
8600,4297,2,1,2
8601,4298,5,3,2.5
8602,4298,3,4,1.5
8603,4299,4,4,1.2
8604,4299,1,1,3.5
8605,4299,3,1,1.5
8606,4300,4,4,1.2
8607,4300,1,4,3.5
8608,4301,1,1,3.5
8609,4301,2,1,2
8610,4302,2,4,2
8611,4302,1,3,3.5
8612,4303,2,4,2
8613,4303,5,1,2.5
8614,4303,4,1,1.2
8615,4304,1,2,3.5
